56913565,51.507727,-0.099434,40962351@N00,2005/10/21 17:53,16,tate moden,cameraphone portrait sculpture blur art sarah female lomo lca xpro lomography crossprocessed xprocess girlfriend tate box lomolca rachelwhiteread tatemodern turbinehall agfa jessops100asaslidefilm agfaprecisa embankment boxs pugh lomograph gril fiance agfaprecisa100 cruzando spuw fianc茅 mybird precisa theunileverseries filelomo1005a37 jessopsslidefilm rockcakes rockcake flickr:user=rockcake,https://live.staticflickr.com/32/56913565_946632a5b1_m.jpg
56913769,51.507633,-0.098726,40962351@N00,2005/10/21 17:53,16,tate modern,portrait sculpture blur art sarah female lomo lca xpro lomography crossprocessed xprocess girlfriend tate box lomolca rachelwhiteread tatemodern turbinehall agfa jessops100asaslidefilm agfaprecisa embankment boxs pugh lomograph gril fiance agfaprecisa100 cruzando spuw fianc茅 mybird precisa theunileverseries filelomo1005a34 jessopsslidefilm rockcakes rockcake flickr:user=rockcake,https://live.staticflickr.com/28/56913769_3b301ffee4_m.jpg
56913849,51.507633,-0.098726,40962351@N00,2005/10/21 17:53,16,tate modern,portrait sculpture blur art sarah female lomo lca xpro lomography crossprocessed xprocess girlfriend tate box lomolca rachelwhiteread tatemodern turbinehall agfa jessops100asaslidefilm agfaprecisa embankment boxs pugh lomograph gril fiance agfaprecisa100 cruzando spuw fianc茅 mybird precisa theunileverseries filelomo1005a33 jessopsslidefilm rockcakes rockcake flickr:user=rockcake,https://live.staticflickr.com/32/56913849_5381752256_m.jpg
57537604,51.504047,-0.03387,67157140@N00,2005/10/30 15:27,16,seagull,uk england cloud bird london bestof seagull canarywharf e14 londonist mybestoflondon,https://live.staticflickr.com/29/57537604_57d0bc4df1_m.jpg
57958047,51.508161,-0.100797,40962351@N00,2005/10/21 17:53,16,brompton & graffiti,blue london bike sarah graffiti lomo lca xpro lomography crossprocessed xprocess girlfriend 100v10f lomolca cycle characters agfa jessops100asaslidefilm agfaprecisa fahrrad v茅lo pugh lomograph fiets brompton fiance bicicletta agfaprecisa100 cruzando spuw fianc茅 mybird bicis evilbunny precisa pureevilbunny jessopsslidefilm rockcakes rockcake publishedinjpg submittedtojpg flickr:user=rockcake rota:type=showall rota:type=portraits rota:type=stilllife file:name=lomo1005a38 蟺慰未畏位伪蟿慰,https://live.staticflickr.com/26/57958047_49dd44fed1_m.jpg
59799674,51.469224,-0.081673,19813842@N00,2005/10/28 12:40,16,Ladybird - Denmark Hill,insects ladybird bugs,https://live.staticflickr.com/26/59799674_29459fa286_m.jpg
67535378,51.507727,-0.099434,40962351@N00,2005/11/25 11:19,16,camrea phone,cameraphone sculpture art mobile sarah girlfriend dof phone tate tatemodern turbinehall depthoffield mobilephone contact agfa ultra pugh t2 agfaultra fiance spuw fianc茅 mybird rockcakes rockcake file:name=contaxt21105a08 flickr:user=rockcake image_selection:bp=people image_selection:bp=socialpeople,https://live.staticflickr.com/26/67535378_089a9caf12_m.jpg
68078766,51.50531,-0.090465,35034348080@N01,2005/11/26 11:15,16,Todays Special,london boroughmarket londonbridge game birds smoke,https://live.staticflickr.com/18/68078766_d86ef43835_m.jpg
83955168,51.50843,-0.07598,87938176@N00,2005/8/15 2:04,15,Quoth,edgarallanpoe nevermore raven bird toweroflondon london tisthewindandnothingmore,https://live.staticflickr.com/38/83955168_6309189661_m.jpg
86238438,51.508068,-0.076957,29757630@N00,2005/12/31 14:06,16,Tower of London - tveir hrafnar,uk greatbritain england bird london animals unitedkingdom britain raven fugl toweroflondon hrafn d媒r bretland,https://live.staticflickr.com/43/86238438_256d7b98bc_m.jpg
104685111,51.448243,-0.085422,90051734@N00,2006/2/24 14:42,16,Woodpecker,birds digiscoping greatspottedwoodpecker pictobrowser,https://live.staticflickr.com/40/104685111_383a20ce8f_m.jpg
118999382,51.508034,-0.099349,56545618@N00,2006/3/25 13:17,15,Awaiting Anyhoo,uk bird london bench sitting pigeon tatemodern,https://live.staticflickr.com/45/118999382_45052fe0bd_m.jpg
121170624,51.508568,-0.100271,29983310@N00,2004/12/31 10:48,16,Seagull,uk england london birds yellow thames river seagull zefrog,https://live.staticflickr.com/56/121170624_f345d38dd5_m.jpg
163744887,51.469224,-0.081673,19813842@N00,2006/6/9 19:35,16,Wren Side,nature birds insects wren,https://live.staticflickr.com/54/163744887_a91f07b641_m.jpg
163744889,51.469224,-0.081673,19813842@N00,2006/6/9 19:36,16,Wren Front,nature birds insects wren,https://live.staticflickr.com/49/163744889_62156bc2b9_m.jpg
180655377,51.439135,-0.061197,88814875@N00,2005/11/21 22:11,12,a view from above,above portrait blackandwhite bw face intense eyes angle expression birdseyeview,https://live.staticflickr.com/56/180655377_50d555438c_m.jpg
183283493,51.507647,-0.075606,85598619@N00,2006/5/20 8:29,15,Tower of London,street uk bridge england building london united kingdom cctv impression birdview,https://live.staticflickr.com/55/183283493_c93687d65d_m.jpg
183284138,51.50985,-0.079055,85598619@N00,2006/5/20 8:42,16,Monument,street uk bridge england building london united kingdom cctv impression birdview,https://live.staticflickr.com/60/183284138_b17b5cc807_m.jpg
183285298,51.506204,-0.082815,85598619@N00,2006/5/20 7:53,15,London Street,street uk bridge england building london united kingdom cctv impression birdview,https://live.staticflickr.com/54/183285298_5ea52800b2_m.jpg
183289086,51.506204,-0.082815,85598619@N00,2006/5/20 7:38,15,Tower Bridge,street uk bridge england building london united kingdom cctv impression birdview,https://live.staticflickr.com/57/183289086_8d7a74ccf1_m.jpg
183289353,51.506204,-0.082815,85598619@N00,2006/5/20 7:39,15,Tower Bridge,street uk bridge england building london tower united kingdom cctv impression birdview,https://live.staticflickr.com/24/183289353_8469498eb5_m.jpg
183289549,51.506204,-0.082815,85598619@N00,2006/5/20 7:56,15,Tower Bridge and City Hall,street city uk bridge england building london tower hall united kingdom cctv norman foster impression birdview,https://live.staticflickr.com/56/183289549_16f7495cdc_m.jpg
183289763,51.505677,-0.075284,85598619@N00,2006/5/20 7:59,15,Tower Bridge,street uk bridge england building london tower united kingdom cctv impression birdview,https://live.staticflickr.com/61/183289763_f6159d6290_m.jpg
183289931,51.505677,-0.075284,85598619@N00,2006/5/20 8:04,15,Tower Bridge 06.jpg,street uk bridge england building london tower united kingdom cctv impression birdview,https://live.staticflickr.com/61/183289931_147c56ee95_m.jpg
183290057,51.505677,-0.075284,85598619@N00,2006/5/20 8:09,15,Tower Bridge,street uk bridge england building london tower united kingdom cctv impression birdview,https://live.staticflickr.com/44/183290057_00bffd76ea_m.jpg
183290404,51.504228,-0.076678,85598619@N00,2006/5/20 8:10,15,Mail Box,street uk bridge england building london mail box united kingdom cctv impression birdview,https://live.staticflickr.com/74/183290404_b3fc2292f0_m.jpg
183290567,51.505677,-0.075284,85598619@N00,2006/5/20 8:23,15,Tower Bridge,street uk bridge england building london tower united kingdom cctv impression birdview,https://live.staticflickr.com/21/183290567_7bc033568c_m.jpg
183290720,51.505677,-0.075284,85598619@N00,2006/5/20 8:26,15,Tower Bridge,street uk bridge england building london tower united kingdom cctv impression birdview,https://live.staticflickr.com/9/183290720_05eb8f4d4d_m.jpg
183290913,51.505677,-0.075284,85598619@N00,2006/5/20 8:28,15,Tower Bridge,street uk bridge england building london tower united kingdom cctv impression birdview,https://live.staticflickr.com/1/183290913_173450d594_m.jpg
183291135,51.505677,-0.075284,85598619@N00,2006/5/20 8:28,15,Tower Bridge,street uk bridge england building london tower united kingdom cctv impression birdview,https://live.staticflickr.com/49/183291135_1bf7a4bacc_m.jpg
183291319,51.507647,-0.075606,85598619@N00,2006/5/20 8:35,15,Tower Bridge and Tower of London,street uk bridge england building london tower united kingdom cctv impression birdview,https://live.staticflickr.com/22/183291319_5ce98dc928_m.jpg
183291518,51.505677,-0.075284,85598619@N00,2006/5/20 9:04,15,Tower Bridge,street uk bridge england building london tower united kingdom cctv impression birdview,https://live.staticflickr.com/51/183291518_e5d18d1777_m.jpg
183292025,51.504829,-0.07861,85598619@N00,2006/5/20 7:57,15,GLA city hall,street uk bridge england building london architecture united kingdom cctv norman foster impression birdview,https://live.staticflickr.com/1/183292025_1894bec302_m.jpg
186406000,51.505777,-0.075531,60327351@N00,2005/3/5 13:34,13,Flock of seagulls,seagulls london water birds towerbridge rivers waterscapes famouslandmarks thethamesriver,https://live.staticflickr.com/73/186406000_17b247a26b_m.jpg
190347780,51.450336,-0.108425,90468007@N00,2006/7/15 17:15,16,Peregrine,park bird london eye head beak feathers feather falcon fayre lambeth birdofprey brockwellpark hernehill peregrinefalcon lambethcountryshow lambethcountryfayre,https://live.staticflickr.com/69/190347780_0f22181f79_m.jpg
193684099,51.508976,-0.033366,33917790@N00,2006/7/19 18:38,16,"'Herring gull', Limehouse",city uk greatbritain england urban sculpture bird london geotagged rust europe unitedkingdom britain gull beak rusty eu rusted innercity europeanunion e14 limehouse eastend eastlondon herringgull publicsculpture towerhamlets capitalcity innerlondon finfahey janeackroyd,https://live.staticflickr.com/72/193684099_b06485d974_m.jpg
199638156,51.507887,-0.111236,47056989@N00,2006/7/16 16:29,9,St James's Park Pelican,park bird animals pelican,https://live.staticflickr.com/59/199638156_6d74abc90d_m.jpg
201086906,51.496741,-0.107127,49281622@N00,2006/7/19 20:10,15,Spot the Thrush,bird thrush londonsfields,https://live.staticflickr.com/57/201086906_217ae2b722_m.jpg
209942193,51.50957,-0.098501,61132483@N00,2006/8/7 17:14,16,Bridge. . . .,bridge bird fly feather millenium structure bolts assembly secured,https://live.staticflickr.com/71/209942193_41cf2f15dc_m.jpg
209947636,51.495782,-0.108479,61132483@N00,2006/8/7 12:32,16,The Dogs of War!,bird london army fly war gun aircraft feather fighting airforce worldwar imperialwarmuseum iwm,https://live.staticflickr.com/97/209947636_241a185fae_m.jpg
221335485,51.507894,-0.079458,35183682@N00,2005/4/27 11:11,16,ThamesGull,bird thames river geotagged gull herring geolat51507894 geolon0079458,https://live.staticflickr.com/61/221335485_ec0da8a9a0_m.jpg
254242781,51.504655,-0.078148,23185160@N00,2006/6/17 16:11,14,"Tower birdge, London",london photography tim winch towerbirdge timwinchphotography timwinch,https://live.staticflickr.com/101/254242781_7b6e7995f8_m.jpg
254242784,51.504655,-0.078148,23185160@N00,2006/6/17 16:25,14,"Street Art Near Tower birdge, London",london photography tim winch streetartneartowerbirdge timwinchphotography timwinch,https://live.staticflickr.com/114/254242784_996e9e6ebb_m.jpg
274087725,51.503734,-0.075294,80991778@N00,2006/10/14 14:00,15,The bird,uk greatbritain england bird london nikon d70 unitedkingdom pigeon dslr,https://live.staticflickr.com/101/274087725_261dacf42b_m.jpg
278602752,51.481259,-0.11012,44845318@N00,2006/10/24 10:20,16,Bird Skeleton,park trees bird playground metal geotagged southlondon climbingframe se11 kenningtonpark,https://live.staticflickr.com/104/278602752_cc1ae6f777_m.jpg
287553920,51.508742,-0.111236,53663357@N00,2004/5/1 0:00,8,Nen fieser Vogel,bird animal germany zoo heidelberg animalplanet tier vogel,https://live.staticflickr.com/107/287553920_db47485da1_m.jpg
289715006,51.509717,-0.100722,70163365@N00,2006/11/3 14:08,14,Young Seagull Landing on Millenium Bridge,bridge sea bird london thames gull young millenium eddie lawrance eddielawrance wolfsystems wwweddielawrancecouk,https://live.staticflickr.com/112/289715006_5718542e33_m.jpg
297007216,51.507727,-0.077022,25729489@N00,2006/11/13 23:00,16,Pigeon at the Tower of London,2001 england bird london animal june europe pigeon toweroflondon june2001,https://live.staticflickr.com/106/297007216_8dfc028841_m.jpg
304364426,51.503453,-0.0862,72429059@N00,2006/7/17 16:30,16,Southwark Cathedral,yersinia london guystower guyshospital view southwark southlondon se1 borough southwarkbridge cannonstreetbridge railway cathedral southwarkcathedral minervahouse thames church christian anglican stmary stmaryoverie powil gothic exterior birdseyeview geotagged uk unitedkingdom britain greatbritain europe england gb eu public safe photographical ccnc cathedralsuk londonset churcheschapelsandcathedrals londonchurches placesofworshipinlondon placesofworshipinlondonset possiblesforolive se1set southlondonset viewsfromguystower powilpool southwarkpool guessnot casioexz110 londonboroughcollection londonpool faved londonbylondoners lbc lbsouthwark,https://live.staticflickr.com/115/304364426_aafe362f2e_m.jpg
304364428,51.503453,-0.0862,72429059@N00,2006/7/17 16:31,16,St Paul's Cathedral,london view borough southlondon southwark se1 guyshospital guystower yersinia cathedral railway stpaulscathedral southwarkbridge cannonstreetbridge church stpaul christian wren christopherwren anglican 17thcentury powil exterior birdseyeview geotagged faved uk greatbritain europe unitedkingdom britain londonpool england eu gb public safe photographical ccnc cathedralsuk londonset top50 christmasmm churcheschapelsandcathedrals londonchurches placesofworshipinlondon placesofworshipinlondonset possiblesforolive se1set southlondonset viewsfromguystower powilpool southwarkpool guessnot casioexz110 londonboroughcollection londonbylondoners lbc lbsouthwark,https://live.staticflickr.com/112/304364428_c3109eabf2_m.jpg
325068877,51.50778,-0.099627,21947880@N00,2006/12/17 17:27,15,Bird and Tate Modern,bird london modern frost tate fair southbank,https://live.staticflickr.com/139/325068877_6e2e3aa3d6_m.jpg
325072950,51.50778,-0.099627,21947880@N00,2006/12/17 17:27,15,funny birds at Tate Modern,london birds modern funny frost tate fair southbank,https://live.staticflickr.com/136/325072950_d8dc4370a4_m.jpg
325322889,51.508141,-0.099938,14738242@N00,2006/12/17 17:04,16,Hen,bird,https://live.staticflickr.com/142/325322889_ba8d7f2276_m.jpg
326336873,51.508135,-0.1001,78364563@N00,2006/12/17 10:50,16,three french hens,uk 3 london birds paper geotagged findleastinteresting tate hens emssimp geo:lat=51508135 geo:lon=01001,https://live.staticflickr.com/135/326336873_77b4d6d1a3_m.jpg
326991445,51.506178,-0.072441,22262996@N00,2006/12/12 16:55,12,Gull,uk england bird london water gull,https://live.staticflickr.com/140/326991445_c86ab0c57e_m.jpg
326992745,51.506178,-0.072441,22262996@N00,2006/12/12 16:57,12,Some bird in a water,uk england bird london water,https://live.staticflickr.com/137/326992745_ac507fd602_m.jpg
346619503,51.49729,-0.047595,24025712@N00,2007/1/5 12:06,16,Pied Wagtail by Canada Water,bird nature geotagged wildlife rotherhithe canadawater piedwagtail wagtail surreyquays geo:lat=5149729071330444 geo:lon=004759510348917891,https://live.staticflickr.com/150/346619503_3584271658_m.jpg
346619557,51.497066,-0.048056,24025712@N00,2007/1/5 12:07,16,Cormorant on Canada Water,bird nature geotagged wildlife cormorant rotherhithe canadawater surreyquays geo:lat=5149706659908972 geo:lon=004805660771566759,https://live.staticflickr.com/134/346619557_c42fc35ccc_m.jpg
346648276,51.48171,-0.110346,64732173@N00,2007/1/5 11:30,15,GIant Bird Skeleton,bird skeleton kennington,https://live.staticflickr.com/141/346648276_7fabe3f9d4_m.jpg
347353875,51.507977,-0.07699,26104563@N00,2006/11/22 4:20,16,Tower Raven,uk vacation england bird london tower canon geotagged is tour steves power shot unitedkingdom united rick kingdom powershot british tours raven s3 blackbird toweroflondon whitetower tourgroup canons3is powershots3 rickstevestours noticings,https://live.staticflickr.com/135/347353875_707a9bba32_m.jpg
356971520,51.501819,-0.040517,24025712@N00,2007/1/14 13:40,16,Magpies in Stave Hill Ecology Park,bird nature geotagged wildlife magpie rotherhithe surreyquays stavehill stavehillecologypark geo:lat=5150181916549133 geo:lon=004051771614491033,https://live.staticflickr.com/128/356971520_bc6c16e729_m.jpg
356972564,51.503305,-0.04107,24025712@N00,2007/1/14 13:46,16,Carrion Crow on Mellish Sports Ground,bird nature geotagged wildlife crow rotherhithe surreyquays carrioncrow mellishsportsground geo:lat=5150330509176545 geo:lon=004107089335885479,https://live.staticflickr.com/138/356972564_c7f62130c8_m.jpg
356973057,51.505721,-0.037796,24025712@N00,2007/1/14 14:04,16,Mallard on Lavender Pond,bird nature geotagged duck wildlife mallard rotherhithe surreyquays lavenderpond geo:lat=5150572128996208 geo:lon=003779658542613117,https://live.staticflickr.com/133/356973057_941c408182_m.jpg
356973470,51.506017,-0.037627,24025712@N00,2007/6/9 14:08,16,Moorhen on Lavender Pond,bird nature geotagged wildlife rotherhithe surreyquays moorhen lavenderpond geo:lat=5150601782920747 geo:lon=003762711869781855,https://live.staticflickr.com/153/356973470_fbcdebeeb0_m.jpg
356974391,51.506853,-0.035575,24025712@N00,2007/1/14 14:16,16,Black-Headed Gulls on Thames foreshore in Rotherhithe,bird nature thames geotagged wildlife gull rotherhithe surreyquays blackheadedgull geo:lat=5150685379070444 geo:lon=003557524126959184,https://live.staticflickr.com/165/356974391_30846d12bd_m.jpg
356975237,51.506853,-0.035575,24025712@N00,2007/1/14 14:17,16,"Black-headed Gulls, Common Gulls, Feral Pigeons on Thames foreshore in Rotherhithe",bird nature thames geotagged pigeon wildlife gull rotherhithe surreyquays blackheadedgull commongull feralpigeon geo:lat=5150685379070444 geo:lon=003557524126959184,https://live.staticflickr.com/136/356975237_a94262666a_m.jpg
356975419,51.504341,-0.03459,24025712@N00,2007/1/14 14:21,16,Grey Wagtail in Russia Dock Woodland,bird nature geotagged wildlife rotherhithe wagtail surreyquays greywagtail russiadockwoodland geo:lat=5150434139214669 geo:lon=003459031345798501,https://live.staticflickr.com/158/356975419_32fb184f2f_m.jpg
357014223,51.50443,-0.037383,24025712@N00,2007/1/14 14:24,16,Woodpigeon in Russia Dock Woodland,bird nature geotagged pigeon wildlife rotherhithe surreyquays woodpigeon russiadockwoodland geo:lat=5150443019093436 geo:lon=003738317248243056,https://live.staticflickr.com/133/357014223_7c1da0d25b_m.jpg
359850722,51.498476,-0.04756,24025712@N00,2006/5/14 16:36,16,Eurasian Coot and chicks on Albion Channel,bird nature geotagged wildlife chicks rotherhithe coot surreyquays fulicaatra eurasiancoot albionchannel geo:lat=5149847605448837 geo:lon=004756044687790791,https://live.staticflickr.com/152/359850722_e46d268047_m.jpg
362437631,51.502951,-0.047056,24025712@N00,2007/1/19 9:16,16,Tufted Ducks on Surrey Water,bird nature geotagged duck wildlife rotherhithe surreyquays tuftedduck surreywater geo:lat=5150295165570206 geo:lon=004705695498133437,https://live.staticflickr.com/138/362437631_b256cae42f_m.jpg
362437684,51.506403,-0.037615,24025712@N00,2007/1/19 9:36,16,Blue Tit near Lavender Pond,bird nature geotagged tit wildlife rotherhithe bluetit surreyquays lavenderpond geo:lat=5150640369678396 geo:lon=003761590350054002,https://live.staticflickr.com/127/362437684_73dd7633ed_m.jpg
362437762,51.506403,-0.037615,24025712@N00,2007/1/19 9:38,16,Goldfinch near Lavender Pond,bird nature geotagged wildlife goldfinch finch rotherhithe surreyquays lavenderpond geo:lat=5150640369678396 geo:lon=003761590350054002,https://live.staticflickr.com/136/362437762_73bf772f0b_m.jpg
362437844,51.506559,-0.037856,24025712@N00,2007/1/19 9:41,16,Starling near Lavender Pond,bird nature geotagged wildlife starling rotherhithe surreyquays lavenderpond geo:lat=5150655940142872 geo:lon=00378564671046081,https://live.staticflickr.com/152/362437844_e009a46aef_m.jpg
362438113,51.506699,-0.037713,24025712@N00,2007/1/19 9:44,16,House Sparrows and Blue Tit near Lavender Pond,bird nature geotagged tit wildlife sparrow housesparrow rotherhithe bluetit surreyquays lavenderpond geo:lat=515066997489133 geo:lon=003771325665945157,https://live.staticflickr.com/123/362438113_88c8f3b36c_m.jpg
362438225,51.504274,-0.037822,24025712@N00,2007/1/19 10:00,16,Blue Tit in Russia Dock Woodland,bird nature geotagged tit wildlife rotherhithe greattit surreyquays russiadockwoodland geo:lat=5150427424590006 geo:lon=00378227236059656,https://live.staticflickr.com/155/362438225_bf88de3787_m.jpg
362438473,51.50348,-0.039551,24025712@N00,2007/1/19 10:04,16,Blackbird in Russia Dock Woodland,bird nature geotagged wildlife blackbird rotherhithe surreyquays russiadockwoodland geo:lat=5150348006834722 geo:lon=003955148438894176,https://live.staticflickr.com/159/362438473_2b43105bbe_m.jpg
362438539,51.503381,-0.039197,24025712@N00,2007/1/19 10:18,16,Great Tit in Russia Dock Woodland,bird nature geotagged tit wildlife rotherhithe greattit surreyquays russiadockwoodland geo:lat=5150338154282521 geo:lon=003919708685878846,https://live.staticflickr.com/135/362438539_ce0fb7ba7d_m.jpg
362438659,51.49925,-0.040735,24025712@N00,2007/1/19 10:20,16,Great Spotted Woodpecker in Russia Dock Woodland,bird nature geotagged woodpecker wildlife rotherhithe surreyquays greatspottedwoodpecker russiadockwoodland geo:lat=5149925041059503 geo:lon=004073580875027441,https://live.staticflickr.com/146/362438659_b03b0ff956_m.jpg
362438794,51.49925,-0.040735,24025712@N00,2007/1/19 10:22,16,Great Spotted Woodpecker in Russia Dock Woodland,bird nature geotagged woodpecker wildlife rotherhithe surreyquays greatspottedwoodpecker russiadockwoodland geo:lat=5149925041059503 geo:lon=004073580875027441,https://live.staticflickr.com/146/362438794_8b81825ea2_m.jpg
362438881,51.49401,-0.040426,24025712@N00,2007/1/19 10:40,16,Black-Headed Gulls (full zoom) on Greenland Dock,bird nature geotagged zoom wildlife gull zoomzoom rotherhithe surreyquays blackheadedgull greenlanddock geo:lat=5149401023533722 geo:lon=004042634243664518,https://live.staticflickr.com/154/362438881_62216c3910_m.jpg
362439251,51.49401,-0.040426,24025712@N00,2007/1/19 10:41,16,Black-Headed Gulls (no zoom) on Greenland Dock,bird nature geotagged wildlife gull zoomzoom rotherhithe surreyquays blackheadedgull greenlanddock geo:lat=5149401023533722 geo:lon=004042634243664518,https://live.staticflickr.com/144/362439251_59de2504e7_m.jpg
362439348,51.496888,-0.04847,24025712@N00,2007/1/19 10:55,16,Lesser Black-Backed Gull (juvenile) on Canada Water,bird nature geotagged wildlife gull rotherhithe canadawater surreyquays lesserblackbackedgull geo:lat=5149688882269075 geo:lon=00484708260808244,https://live.staticflickr.com/153/362439348_ccaa31324e_m.jpg
362439895,51.496995,-0.049047,24025712@N00,2007/1/19 10:58,16,Greylag Goose on Canada Water,bird nature geotagged wildlife goose rotherhithe canadawater surreyquays greylaggoose geo:lat=5149699577105682 geo:lon=004904701024231866,https://live.staticflickr.com/123/362439895_6aa5938ed8_m.jpg
362439952,51.497166,-0.048846,24025712@N00,2007/1/19 10:59,16,Great Crested Grebe on Canada Water,bird nature geotagged wildlife rotherhithe grebe canadawater surreyquays greatcrestedgrebe geo:lat=514971667555775 geo:lon=004884693066557004,https://live.staticflickr.com/156/362439952_2cda4941be_m.jpg
362440119,51.497166,-0.048846,24025712@N00,2007/1/19 11:01,16,Great Crested Grebes on Canada Water,bird nature geotagged wildlife rotherhithe grebe canadawater surreyquays greatcrestedgrebe geo:lat=514971667555775 geo:lon=004884693066557004,https://live.staticflickr.com/134/362440119_a1b5eac97c_m.jpg
363848056,51.494153,-0.055719,24025712@N00,2007/1/20 13:28,16,Domestic Mallard in Southwark Park,bird nature geotagged duck wildlife mallard rotherhithe surreyquays southwarkpark geo:lat=5149415342895979 geo:lon=00557194949423927,https://live.staticflickr.com/132/363848056_aa75a5cc67_m.jpg
364421701,51.501535,-0.038643,24025712@N00,2007/1/21 9:47,16,Long-Tailed Tit in Russia Dock Woodland,bird nature geotagged tit wildlife rotherhithe surreyquays longtailedtit russiadockwoodland geo:lat=5150153520597205 geo:lon=003864373755683788,https://live.staticflickr.com/181/364421701_dd3d736508_m.jpg
364421928,51.501248,-0.038479,24025712@N00,2007/1/21 9:50,16,Robin in Russia Dock Woodland,bird nature robin geotagged wildlife rotherhithe surreyquays russiadockwoodland geo:lat=515012484736687 geo:lon=003847960346389057,https://live.staticflickr.com/130/364421928_584a35f7f5_m.jpg
364422111,51.496345,-0.048486,24025712@N00,2007/1/21 10:48,16,Black-Headed Gull in flight over Canada Water,bird nature geotagged wildlife gull rotherhithe canadawater surreyquays blackheadedgull geo:lat=5149634540104577 geo:lon=004848604697194907,https://live.staticflickr.com/111/364422111_32d56d36a8_m.jpg
364422575,51.497413,-0.047711,24025712@N00,2007/1/21 11:11,16,Herring Gull on Canada Water,bird nature geotagged wildlife gull rotherhithe canadawater surreyquays herringgull geo:lat=5149741324412415 geo:lon=004771125746995478,https://live.staticflickr.com/108/364422575_ef824d2777_m.jpg
370740099,51.504666,-0.048981,24025712@N00,2007/1/27 11:25,16,Cormorants on the Thames,bird nature thames wildlife cormorant rotherhithe surreyquays,https://live.staticflickr.com/179/370740099_1fb6f3baa8_m.jpg
370740693,51.497021,-0.048966,24025712@N00,2007/1/27 12:45,16,Domestic Mallard on Canada Water,bird nature duck wildlife mallard rotherhithe canadawater surreyquays,https://live.staticflickr.com/139/370740693_7221cc7a1e_m.jpg
